,댓글
1406,와우 긔여워 만져보고 안아보고싶다 인꽃들
1407,Sooo cute oppa
1408,둘이 닮은듯 안닮은듯?!?! 둘다 너무 귀여워요ㅠㅠㅠ 건강하게만 자라라 하준이 예준이!
1409,화이팅입니다👍 평생 친구로... 가장 오랫동안 함께하는... 그래서 엄마랑 아빠한테 감사함을 느끼는... 우리가 언젠가 없어져도(?) 서로 의지하고 힘이될 수 있길...
1410,@xuying20011115 헐 글도 잘씀
1411,공감가네요.응원하는 그 마음
1412,얼굴에 장성규가 보인닼ㅋㅋㅋ
1413,예준이 입모양이 완전히 아빠네요^^ 유전의 신비!
1414,둘째가 아빠랑 더 닮은거같아요 특히 입 매무새가ㅋㅋㅋㅋ
1415,미ㅡㅡㅡㅡㅡㅡㅡㅡ남
1416,어머~~~넘 이뿌고 잘생겼당 😍😍
1417,ㄹㅇ졸귘ㅋㅋ
1418,넘나 귀여워요😍😍😍
1419,저두응원할께용👍
1420,🍒🐥😚😸🤗💟🐰
1421,이뻐요..♡♡
1422,귀엽당😍😍😍
1423,난 장성규님 평생 응원해야지👍
1424,Cute ❤️❤️🤗🤗🤗
1425,장성규 1.2.3❤️
1426,둘째가 그냥 아빠네요 ㅎ🤭
1427,👍💕💕💕
1428,그동안 카메라 화질도 좋아졌네요....
1429,똘망똘망👍
1430,اوخی کیوت 😍😍😍
1431,성규님 말 정말 이쁘게 하시는거 같아 좋아요!!!항상 꽃길만 걸으세요!!!
1432,셋째는 딸 어때요 😍😍
1433,근데예준이는누구??
1434,❤️😍
1435,너무 귀여워 😭
1436,행님 6개월 되신 사진도 있었으면 3부자가 닮은거 볼 수 있었을거 같아요ㅋㅋ
1437,사랑받으면서 건강하게 자라렴^^
1438,세상의 시름이 사라지는순간 아기들은 사랑이죠~~
1439,둘다 너무 예쁘네요❤️
1440,정말 두번다신 오지않을 가슴이 아프고 시릴만큼 소중한 시간들이랍니다~~~~즐기세요..아이의 성장을^^!
1441,하준이 ❤️ 큰아들을 더더더더 많이 사랑해주셔야해요! 자랄수록 사랑을 원하더라구요
1442,성규님의 인생도 응원합니다👍
1443,예준이는 아빠 더 많이 닮았어요😍사랑스런 준준이 ❤️❤️
1444,좋은 아빠가 될꺼예요👍 저는 울아들을 장성규님으로 키울건데... 내목표~~ 힘냅시다 !!! 아이들 생각해서
1445,"Aw so cute, he's getting so big!!"
1446,아 너무 예쁘다 ㅜㅜㅜ❤️
1447,저도 하준이 예준이를 응원하겠습니다!👍
1448,형이랑 웃는게 똑같엥
1449,둘다 너무 사랑스러워요❤️❤️❤️
1450,성규님의 6개월 사진도 보고싶네요~ 왠지 똑 닮일듯~😍
1451,너무 구엽당~~
1452,장성규니버스에 가면 이 어여쁜 아이들을 볼 수 있다규! 아직 안보신 분들은 어여 보시길🙌
1453,@kkkkkkkkk_a 주혁이느낌인데
1454,막내는 성규형 닮은 따님으로 부탁해요 #장성규
1455,"6개월 전에 장성규님 나오는 꿈꿨는데, 그날 예준이 태어났어요 ㅋㅋ 당연히 예준이도 나오고ㅋㅋㅋ (원래 친구 애기꿈 잘꿔줌) ㅋㅋㅋ 건강하게 잘 성장하길바래요^^"
1456,앗 예준이 얼굴에서 성규님의 아하하하하하하하 웃음소리 들리는거 같아요 ㅋㅋㅋ 귀엽게 닮았다♡
1457,웡 많이 컸네유👏👏
1458,전에 하남살때 하준이 봤는데 넘나 귀여웠어요~예준이도 넘나 겸둥하네요
1459,💜
1460,잘생겻네요👶👍
1461,💞
1462,😘
1463,아고 이뻐라
1464,아빠 많이 닮음
1465,What a cutie ❤️❤️💕
1466,하준이 예준이는 참 든든하겠어요💕
1467,멋쨍이 두 아이 아빠~ 응원합니다~
1468,형님 팬입니다!댓글이 많이달려서 보이실지 잘모르겠지만 고민하나있습니다...첫째가 나온지41일차 인데 3일전 아파서 입원을 하고 정말 마음이아프고 대신아팠으면 하는 마음이 큽니다.둘째도 계획하고있지만 아픈 모습에 아내와저는 걱정부터앞서서 나아야하는 고민이 생깁니다. 어찌해야할
1469,형 웃는 모습 많이 닮았네요 ㅋㅋ
1470,아 너무 이쁘다😍
1471,닮았어요~ 건강히@잘 자라길 바래요~ 성규님~
1472,🙆
1473,예준이는 딱 성규님이네요!!💕
1474,예준이가 더 장성규님 닮았어요 ㅎ 똑 닮
1475,성규님과 똑닮았네요!😍
1476,Tan tan belloo💟💟!!!!
1477,"""닮은 듯 다른 두 친구를 평생 응원해야지"" 항상 게시글 글귀의 재치에 놀라고 위로되는 말에 위로받고 갑니다 자존감이 낮아지는 요즘 장성규님의 인스타를 보며 웃고, 힘을 얻어가요 화이팅입니다 !!"
1478,삼가 고인의 명복을 빕니다🙏
1479,내 초등학생시절 일요일 밤 웃음을 책임져주시던 분..삼가고인의명복을빕니다
1480,삼가 고인의 명복을 빕니다🙏🏻
1481,믿을 수가 없네요.. 삼가 고인의 명복을 빕니다😭🙏🏻
1482,삼가 고인의 명복을 빕니다 언니 그곳에선 부디 행복하세요 ㅠㅠ🙏🏻🙏🏻
1483,삼가고인의 명복을 빕니다
1484,삼가 고인의 명복을 빕니다😭😭
1485,너무 좋아하던 개그우먼이였는데 너무 안타까워요ㅠㅠ
1486,삼가 고인의 명복을 빕니다
1487,삼가 고인 명복을 빕니다🙏🏻
1488,What happened?
1489,믿기지않네요ㅠ🙏
1490,😭
1491,삼가고인의 명복을빕니다
1492,삼가 고인의 명복을 빕니다.
1493,😢
1494,😢😢😢ㅠ~~~이건 아닐꺼야.ㅠㅠ
1495,🙏🙏
1496,😭😭😭
1497,삼가고인의 명복을 빕니다.
1498,🙏
1499,ㅜㅜ
1500,고인의 명복을 빕니다...
1501,지선님ㆍ어머님 두 분 삼가 고인의 명복을 빕니다
1502,삼가고인의 명복을빕니다...
1503,😭😭
1504,제가 존경하고 좋아하던개그우먼께서떠나셨습니다...
1505,삼가고인의명복을빕니다.........
1506,삼가고인의명복을빕니다
1507,😢😢😢🙏🏽🙏🏽🙏🏽
1508,❤️❤️😭😭
1509,너무 슬픈일이다 ㅜㅜ 삼가 고인의 명복을 빕니다.
1510,삼가 고인의 명복을 빕니다 ㅠㅠㅠㅠㅠㅠㅠ
1511,삼가 고인의 명복을 빕니다 ㅠㅠ
1512,감가 고인의 명복을 빕니다😭
1513,삼가 고인의 명복을 빕니다😢🙏🏻
1514,기도합니다..🙏
1515,저두 ㅠㅠ 삼가고인의명복을빕니다
1516,삼가 고인의 명복을 빕니다..🙏
1517,삼가 故人의 冥福을 빕니다. 🙏
1518,삼가 고인의 명복을 빕니다 🙏
1519,삼가 고인의 면복을 빕니다 🙏🏻
1520,삼가 고인의 명복을 빕니다 🙏🙏
1521,🙏🏻
1522,삼가 고인의 명복을 빕니다.🙏
1523,삼가 고인의 명복을 빕니다...
1524,"_
두번 볼수 없으니....
슬픕니다."
1525,삼가 고인의 명복을 빕니다... 🙏
1526,박지선과 그의 어머니를 위해 편히 쉬다🙏🏻
1527,엄마와 함께.. 라니.. 더 슬퍼 눈물이 나네요
1528,꿈이 였으면 좋겠어요.. 삼가 고인의 명복을 빕니다🙏🏻
1529,저도 친구가 알려줘서 알았는데 🥺 너무 안타깝더라고요ㅠㅠ 삼가 고인의 명복을 빕니다 🙏🏻
1530,하.. 세상 저렇게 착한사람이 또 잇을까 싶었는데..
1531,삼가 고인의 명복을 빕니다 🙏🏻
1532,삼가고인의...명복을 빕니다....🥺
1533,4번정도 만났었는데 정말 좋은 분이셨어요ㅠㅠ 마음이 너무 안좋네요.. 고인의 명복을 빕니다
1534,기도할께요🤍
1535,Rest in Peace for Ji sun eonnie 😭🙏
1536,삼가 고인의 명복을 빕니다. 부디 편안하세요...
1537,아이고.... 안좋은 소식이 또 나오네요.. 삼가 고인의 명복을 빕니다..
1538,삼가 고인의 명복을빕니다
1539,고인의 명복을 빕니다
1540,삼가고인의 명복을 빕니다. 하늘나라에서 행복하게 살아요.😭
1541,ㅠㅠㅠㅠㅠㅠ
1542,너무 안타깝고 슬프네용 ㅠㅠㅠ 😭😭😭
1543,삼가 고인의 명복을 빕니다.그 곳에선 부디 아프지 말고 행복하시길...
1544,환하게 웃는 모습에 속에는 그런 아픔이 있는줄 몰랐어요 너무 슬프고 믿기지가 않네요 삼가 고인의 명복을 빕니다 🙏
1545,회사 미팅때 처음 뵜었는데 인사해주시던 모습이 눈에 선하네요... 삼가고인의 명복을 빕니다...
1546,What happened?????? Please answer @jangsk83
1547,🖤
1548,🙏🏼
1549,ㅋ😜😍😜🥰😘
1550,삼가 고인의 명복을 빕니다.. 그곳에선 아프지말고 편안하게 쉬시길 바랍니다
1551,ㅜㅜㅜㅜㅜㅜ
1552,삼가고인의 명복을 빕니다ㅠ
1553,Sad about park ji hun. She's a talented comedian 😢😔
1554,명복을 빕니다... 너무나 안타깝습니다
1555,😭😭😭😭😭😭😭
1556,하.... 진짜 슬퍼 진짜 아니였으면 좋겠다
1557,믿기지 않아요. 삼가고인의 명복을 빕니다
1558,고인들의 명복을 빕니다...🙏
1559,너무슬퍼요 ㅜ 믿기싫어요 ㅜ
1560,고인의 명복을빕니다
1561,🙏🏻🙏🏻
1562,고인의 명복을빕니다....
1563,🙏RIp
1564,🙏🙏🙏
1565,RIP
1566,지선님 부디좋은곳으로가세요 ㅠ
1567,얼마나 힘들었으면 ㅠ
1568,🙏🏼삼가 고인의 명복을 빕니다.
1569,믿기지가 않아요..응원하지못했던 죄책감도 들어요..ㅠㅠㅠ
1570,😭🙏🏻
1571,아..슬프다ㅠ
1572,아...... ...장성규님 인스타로 소식을 접해서 ...이제 기사를 찾아봤네요... 너무 안타깝고 슬픈 소식이네요....😭😭😭....
1573,삼가고인의 명복을 빕니다🙏
1574,Condolence 😢
1575,삼가 고인의 명복을 빕니다....
1576,내일이 일년중 가장 기쁠 생신이신데 너무 안타깝고 속상하네요😢
1577,😔RIP
1578,아는 사람 떠난듯 가슴이 아프네요..내일이 생일이시던데..
1579,🙏😭
1580,RIP PARK JISUN😭😭😭
1581,@yuzzing_2
1582,아니길 바랬는데 맞나봐 @l0009s 젤 충격이다
1583,좋은 분인데말이죠ㅜ삼가고인의 명복을빕니다
1584,그곳에선 행복하시길...
1585,아... 정말 마음이 아프네요😭. 동문이라 더 정이 가는 개그우먼이었는데. 삼가 고인의 명복을 빕니다🙏.
1586,삼가고인의명복을빕니다ㅠㅠ
1587,넘 안타까워요 🙏
1588,#blackouttuesday
1589,:'((
1590,너무너무 슬펐어요. 저도 소식접하고 아어쩜. 현실이 무섭단생각이들었어 요.. 내가 가서 위로한마디라도 해줬더라면 이런일 까지는..없었을텐데..라고 그냥 생각하게되네요
1591,진짜 말도안돼...........
1592,너무슬퍼요 ㅠ
1593,삼가고인의명복을빕니다 🙏
1594,삼가 고인의명복을빕니다
1595,이게 무슨일이랍니까 정말ㅠㅠ삼가고인의 명복을빕니다
1596,고인의 명복을 빕니다. 언니 어머님 그곳에선 아픔없이 행복만 하세요.
1597,저도 많이 놀랐네요. 좋아하는 개그우먼중 으뜸인데.. 고인의 명복을 빕니다.
1598,😢😢😢
1599,삼가고인의 명복을 빕니다. 언니 덕분에 일요일 저녁이 행복했어요. 언니 그 곳에서는 부디 행복하기를 바래요.
1600,삼가 고인의 명복을 빕니다 😭😭😭😭
1601,믿기지 않지만 😭명복을빕니다🙏
1602,너무 안타깝고 너무놀랬네요 삼가고인우 명복을 빕니다ㅠㅠ
1603,진짜마음이아프네요
1604,😭😭😭😭
1605,제발 오보이길바랬는데 항상밝은모습만 보여줘서 너무 가슴이 아프네요 삼가고인의 명복을 빕니다.
1606,삼가 고인에 명복을 빕니다😢😢
1607,ㅜㅜ 믿기지가 않아요🙏🙏🙏🙏
1608,믿을수가 없네요 왜 그러셨어요? 부디 앞으로는 행복하세요.
1609,삼가고인의 명복을 빕니다 부디 그곳에선 행복하시면 좋겠습니다..
1610,삼가고인에명복을빕니다
1611,못 믿겠어요...그래도 예쁜 별이 되셨으면 하는 바램입니다 삼가 고인의 명복을 빕니다🙏..ㅜㅜ
1612,이게 무슨일이래요ㅜㅜ 넘 슬퍼요.😭😭
1613,"쇼케이스 엠씨 할 때 미리 알아가지고 와 팬들을 감동먹을 때가 한두번이 아니었고 말도 재밌게 잘하셔서 시청자들을 기쁘게 해주셨었는데,,,삼가 고인의 명복을 빕니다 🙇‍♀️"
1614,삼가고인의명복을빕니다🙏
1615,삼가 고 박지선씨과 어머님의 명복을 빕니다🙏🏻
1616,삼가 고인의 명복을 빕니다 너무 마음이 아프네요 ㅠㅠ
1617,ㅠㅠ
1618,삼가 고인의 명복을 빕니다.....
1619,믿기지않고 너무 마음이 아프네요.. 오보였으면 좋겠어요..ㅜㅜㅜㅜㅜㅜㅜㅜ
1620,삼가 고인의 명복을 빕니다 Rest In Peace
1621,너무 마음이 아팠습니다. 😭😭😭.
1622,ㅠㅠ 삼가 고인의 명복을 빕니다
1623,stay strong :(
1624,정말 믿기지않는일. 삼가고인의 명복을 빕니다.
1625,Rest in peace
1626,삼가 고인의 명복을 빕니다. 🙏
1627,그곳에서는 행복하시길🖤🖤🖤🖤🖤🖤🖤🙏🙏🙏🙏🙏
1628,날 웃게 해준 사람이지만 그녀를 웃게 해준 건 누구였을까 하는... 펭수 스티커 보면서 귀엽게 웃으시는 거 보고 같이 힐링했는데... 삼가 고인의 명복을 빕니다 편히 쉬세요....
1629,ㅠㅠㅠ삼가고인의명복을빕니다
1630,😢🙏
1631,ㅠ삼가고인의명복을빕니다
1632,명복을 빕니다
1633,정말 믿을수가 없네요 ..고인의 명복을 빕니다
1634,마음이 너무나 아픕니다. 삼가고인의 명복을 빕니다
1635,참.....씁쓸한 가을입니다....
1636,잘가요 언니 ㅠㅠ
1637,이게 무슨 일이야ㅜㅜ
1638,좋아했던 개그우먼이었는데 지선씨 덕분에 많이 웃었는데 마음이 너무아파요 고인의 명복을 빕니다
1639,삼가고인의 명복을 빕니다 너무 슬프고 믿기지않고 그러네요 오보이길 바랬는데...
1640,정말 믿기지 않네요.. 삼가고인의 명복을 빕니다..
1641,삼가 고인의 명복을 빕니다. 그곳에서는 부디 행복하세요 🙏
1642,삼가의 고인의 명복을 빕니다🙏 개콘으로 항상 재밋게 봤었는데..ㅠㅠ 하늘가서는 부디 좋은일만 있으시길 바래요..!!
1643,삼가 고인의 명복을 빕니다..
1644,삼가고인의 명복을 빕니다..
1645,너무 마음이 아픕니다 ᆢ
1646,진짜 놀랐음~~!!!! 맘 아프다는~!!!
1647,너무 맘아파서 계속 눈물이 나요...
1648,거짓말이라고 해주세요~~ ㅠㅠ 천국에서 행복하세요
1649,삼가 고인의 명복을 빕니다ㅠㅠ
1650,🙏삼가 고인의 명복을 빕니다
1651,😢😢😢😢
1652,🙏🏻 ㅠㅠ
1653,"사람도 너무 좋고, 유능한 인재가 안타깝게 떠난것 같아 너무 속상합니다....."
1654,고인의명복을빕니다
1655,너무 마음이 아프네요. 아직도 믿을 수가 없없요......
1656,삼가고인의 명복을빕니다.
1657,너무 가슴 아프네요... ㅠㅠ 삼가 고인의 명복을 빕니다.
1658,항상 재미있던 모습이 기억나네요ㅠ 삼가고인의 명복을 빕니다
1659,❤️❤️❤️❤️
1660,마음이 너무 아프네요 ㅠㅠ
1661,"너무 놀라 말이 안 나오더라구요..
고인의 명복을 빕니다.."
1662,😭😭😭😭😭
1663,"삼가 고인의 명복을 빕니다🙏🏻🙏🏻
너무 좋아했던 개그우먼 이라서 너무 안타까워요 ㅠㅠㅠㅜ😭😭😭😭"
1664,삼가 고인의 명복을 빕니다 ㅜㅜ
1665,그동안 고인의 눈부신 인생에 박수를 보냅니다👏
1666,삼가 고인의 명복을 빕니다 😭🙏🏻
1667,삼가 고인의 명복을 빕니다...😭😭😭
1668,R.I.P 🙏
1669,왜?
1670,😢😢
1671,@i6392443 어렸을 때 TV 틀면 이 분 나와서 항상 웃게 해주시던 분이셨는데.. 충격적이야
1672,😢😢😭😭😔😔😔
1673,삼가 고인의 명복을 빕니다. 너무 슬픈 일이네요
1674,안타까운소식였습니다....ㅠㅠ
1675,삼가 두분의 명복을 빕니다.... 🙏
1676,주말의 끝자락을 맺어주셨던 분인데... 아쉬움을 표하면서 삼가고인의 명복을 빕니다
1677,Rest in power 지선님
1678,아직도 믿을수가 없어요ㅠㅠ 삼가 고인의 명복을 빕니다
1679,"믿기지 않았습니다,, 고인의 명복을 빕니다,,,"
1680,삼가 고인의 명복을 빕니다. 행복하세요ㅠㅠ
1681,정말 지선씨 개그 좋아했었는데... 삼가고인의 명복을 빕니다
1682,저도 눈물이 납니다...ㅜㅜ 삼가 고인의 명복을 빕니다...
1683,믿을 수가 없네요.....
1684,삼가고인의 명복을 빕니다.🙏
1685,참....
1686,너무안타까운소식에 슬프네요 고인의 명복을 빕니다
1687,아직도 안믿기네요.. 삼가고인의 명복을 빕니다
1688,정말 믿을수가 없네요 아까도 국어책으로 공부했는데..삼가 고인의 명복을 빕니다🙏
1689,고인의 명복을 빕니다🙏
1690,May they rest in peace. 🙏🏽🙏🏽❤️❤️❤️❤️
1691,너무 안타깝습니다
1692,🙏🏼🙏🏼🙏🏼
1693,편히 영면하소서🙏
1694,저도 깜짝 놀라고 맘이 참 아픈 밤입니다.삼가고인의 명복을 빕니다.
1695,정말 안믿어지고 안믿고싶고 마음이 아프네요.삼가고인의 명복을 빕니다.🙏
1696,😢🙏🏻
1697,삼가고인의 명복을 빕니다..그리고 제 어린시절 개그콘서트에서 항상 절 웃게 해주셔서 감사했습니다...이제 편안히 쉬십시오... 🙏
1698,삼가 고인의 명복을 빕니다🙏🏻🙏🏼🙏🏽🙏🏾🙏🏿🙏
1699,제가 좋아하는 개그맨중한사람 김지선 잊지않겠습니다 삼가 고인의 명복을 빕니다 🙏
1700,부산역에서 떡볶이를 일행분들이랑 웃으면서 사던 박지선씨기억나는데 눈도 마주쳤는데 인사도 못했는데
1701,😢😢😢😢😢😔😔😔😔
1702,정말인가요 아 왜. 깊은슬픔입니다
1703,박지선 선배님 삼가 고인의 명복을 빕니다🙏
1704,너무 갑작스럽네요.. .삼가 고인의 명복을 빕니다...
1705,웃는 모습이 너무 이쁘셨는데..차라리 다 거짓말이였으면...삼가 고인의 명복을 빕니다🙏🏼
1706,아직도 믿기지않아요...ㅠ 삼가고인의 명복을 빕니다🙏
1707,너무 말이 안된다고 생각해요ㅠㅠㅠㅠ
1708,삼가고인의 명복을 빕니다...
1709,정말 믿기지 않아요...
1710,6
1711,너무너무 안타깝고 믿을수가 없습니다.. 삼가 고인의 명복을 빕니다
1712,너무 마음이 아픕니다.
1713,삼가 고인의 명복을 빕니다😭 좋은곳에서 행복하시길 바래요..
1714,명복을 빕니다.
1715,RIP 💙
1716,가끔 마주친적 있었는대 참 수더분하고 착하신분이었어요ㅠ 삼가 고인분들의 명복을 빕니다ㅠ 편히 쉬세이
1717,삼가고인의 명복을 빕니다.🙏🏻
1718,😢거짓말이길...바래보지만...
1719,rip🙏🏻🙏🏻
1720,아이고ㅠ😢
1721,검은그림과 함께 당신의 글을 읽으니 눈물이 납니다...박지선씨와 어머니 부디 좋은곳에서 편히 쉬시길..
1722,:—((((((
1723,저도 정말 믿기지 않았습니다... 삼가고인의 명복을 빕니다.. 🙏 그곳에선 부디 행복하시고 ... 보고싶습니다 ㅠ
1724,고인의 명복을 빕니다 ...
1725,What happened?☹️
1726,Sending love to u 😢 rip our angel
1727,삼가 고인의 명복을 빕니다. 일생 개그우먼으로 웃겨주셔서 감사하고 또 감사했습니다. 그 곳에서는 편안하시길..
1728,🙏🏽🙏🏽🙏🏽
1729,바르고 똑똑한 사람이라 더 좋았습니다 삼가 고인의 명복을 빕니다
1730,매일같이 놀토동영상보는데...아직도 안 믿깁니다 삼가고인의 명복을 빕니다
1731,항상 밝으신줄만 알았는데 이렇게 한순간에 떠나시다니 정말 안타깝습니다. 삼가 고인의 명복을 빕니다
1732,🧡🧡🧡
1733,"삼가 고인의 명복을 빕니다,,🙏"
1734,저도 정말 좋아했던 개그우먼이었는데 믿기지않네요😭 삼가 고인의 명복을 빕니다.
1735,편히 쉬다
1736,😔😔😔
1737,"너무 슬프고,안타깝네요 삼가 고인의 명복을 빕니다"
1738,고인의 명복을 빕니다..
1739,Rip
1740,:((
1741,삼가 고인의 명복을 빕니다🙏 하늘나라에선 행복하게 지내세요
1742,ㅠㅠ🙏🏼🙏🏼
1743,🙏🏻🙏🏻🙏🏻
1744,😔🙏 RIP Jisun
1745,Yes spend time with your children it means a lot to them throughout their lives. So sorry for your loss.💜
1746,편히 쉬세요 ~
1747,I can't believe they are gone😢
1748,슬프네요
1749,😪🖤🙏
1750,정말 좋아하던 개그우먼이었는데...삼가 고인의 명복을 빕니다..이제는 어머니와 편히 쉬세요...ㅜㅜㅜㅜ
1751,정말 큰 충격 받았습니다 정말로... 진짜 너무 재밌으셨고 초등학생때 맨날 개그콘서트보면서 웃었던기억이 나네요.. 삼가고인의명복을빕니다
1752,His sound is upscale🖤🎤 ⁦‪@azoz7245‬
1753,삼가 고인의 명복을 빕니다😢
1754,삼가 명복을 빕니다
1755,삼가 고인의 명복을 빕니다ㅜㅜ
1756,@ehr1209 진짜로 안믿김...
1757,정말 믿을 수 없는 .. 믿기 싫은 ... 삼가 고인의 명복을 빕니다..
1758,😢삼가 고인의 명복을 빕니다.
1759,고인의 명복을 빕니다.
1760,"마음이 너무 아프네요...박지선님,어머님..ㅠ삼가 고인의 명복을 빕니다."
1761,진짜 안믿기네요..삼가 고인의 명복을 빕니다😢
1762,삼가 고 박지선 님과 어머님의 명복을 빕니다...ㅠㅠ
1763,Rest In Peace Ji Sun Eonnie 🙏
1764,삼가 고인 박지손과 그녀의 어민의명복을빕니다😢
1765,장성규님 덕분에 여기에 고인의 명복을 빕니다.
1766,실제로 만나뵌적이 있는데 수줍음에 말 한마디도 못건냈네요 삼가 고인의 명복을 빕니다 🙏
1767,그곳에서는 부디 맘 아파하는일도 몸 아파하지도 않기를 빕니다 삼가 고인의 명복을 빕니다.
1768,삼가고인의 명복을 빕니다🙏🙏
1769,성규님 삼성 드림락서 MC 하기전에 지선님이 MC였어요 참 좋은 이야기 많이 해주셨는데... 팬으로서 너무 아쉽네요
1770,마음이 아픕니다 삼가 고인의 명복을 빕니다
1771,삼가 고인의 명복을 빕니다...🙏
1772,미련없이 떠나셨길 바랍니다🙏
1773,삼가 고인의 명복을 빕니다.. 그곳에선 고통이 없으시길...
1774,삼가 고인의 명복을빕니다 그곳에선 행복하세요
1775,"Rest in Love, Park Ji-Sun 😭🖤"
1776,박지선님 주변에 지선님을 사랑하고 좋아하던 사람들이 많앗는데 이렇게 떠나니 주변분들도 충격이 클것같네요. 그곳에선 고통없는 편안한 삶 살길 바래요..
1777,삼가 고인의 명복을 빕니다 .
1778,믿기지않아요...
1779,좋아요를 누를 수가 없다ㅜㅜ 지선씨 이름앞에 고 라는 글자도 인정 못하겠다ㅜㅜ
1780,삼가 고인의 명복을 빕니다...ㅠㅠㅠㅠ😢😢
1781,ㅠㅠㅠㅠ
1782,고인의명복을빕니다...
1783,ㅠㅡㅠㅠ
1784,말도안되 ㅠ왜ㅠㅠ
1785,#Rip🙏🏻
1786,ㅠㅠㅠㅠ😭
1787,ㅠㅠㅠㅠ😢😢
1788,이럴수가...
1789,Can you add this account please?🎨🎨🎨 @5.zaina ❤️🎨🎨 I am a junior painter @5.zaina 🎨🎨@5.zaina
1790,이 계정을 추가해 주 시겠어요? 🎨🎨🎨 @ 5.zaina ❤️🎨🎨 저는 주니어 화가입니다 @ 5.zaina 🎨🎨@5.zaina
1791,RIP😭😭😭😢😢😢
1792,RIP 🙏🏻hope for and your family the best
1793,ㅜ.ㅜ 🙏🙏🙏기도합니다
1794,😢수고많으셨어요😢
1795,RIP🙏
1796,형만 왜 분장안했어요?
1797,"약간 그거 같다
학교에서 파티한다해서 두근대면서
정장입고 갔는데 다른애들 다 사복입고 오는거"
1798,형은 분장 안하세요?!
1799,혼자만 너무 고퀄 아니냐구요 ㅋㅎㅋㅋㅎㅋㅎㅋㅋㅋ
